title  Photometry data for APASS_J085815.7-430955 from search centered on 134.5651678 -43.16525496 using the apass calibration catalog
Median of Right Ascension  134.56543, rms   0.00273
Median of Declination      -43.16530, rms   0.00141
Median of magcal_magdep        12.70, rms      0.31
Median of magcal_local_rms      0.16, rms      0.26
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	NUMBER	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2416802.809414	1904.880627	 0.00	 0.00	12.60	  0.00000	  0.00000	  0.0	0.000	am03246	10	0	0	0	2048	-1.000000			11
2416820.783120	1904.929735	 0.00	 0.00	12.58	  0.00000	  0.00000	  0.0	0.000	am03263	10	0	0	0	2048	-1.000000			11
2416823.738917	1904.937811	 0.00	 0.00	11.98	  0.00000	  0.00000	  0.0	0.000	am03281	10	0	0	0	2048	-1.000000			11
2416823.783933	1904.937934	 0.00	 0.00	12.03	  0.00000	  0.00000	  0.0	0.000	am03282	9	0	0	0	2048	-1.000000			11
2416823.829987	1904.938060	 0.00	 0.00	11.83	  0.00000	  0.00000	  0.0	0.000	am03283	10	0	0	0	2048	-1.000000			11
2416854.808711	1905.022764	 0.00	 0.00	12.40	  0.00000	  0.00000	  0.0	0.000	am03298	10	0	0	0	2048	-1.000000			11
2416854.854419	1905.022889	 0.00	 0.00	12.21	  0.00000	  0.00000	  0.0	0.000	am03299	10	0	0	0	2048	-1.000000			11
2416855.683399	1905.025160	 0.00	 0.00	11.90	  0.00000	  0.00000	  0.0	0.000	am03303	9	0	0	0	2048	-1.000000			11
2416856.834068	1905.028313	 0.00	 0.00	12.12	  0.00000	  0.00000	  0.0	0.000	am03313	9	0	0	0	2048	-1.000000			11
2416857.694559	1905.030670	 0.00	 0.00	12.45	  0.00000	  0.00000	  0.0	0.000	am03316	10	0	0	0	2048	-1.000000			11
2416869.760137	1905.063726	 0.00	 0.00	12.05	  0.00000	  0.00000	  0.0	0.000	am03340	10	0	0	0	2048	-1.000000			11
2416870.779446	1905.066519	13.05	 0.42	13.14	134.56715	-43.16439	 45.2	0.642	am03342	10	8192	1349386240	308283	4480	0.000700	13	17,18,19,21,22,28,30	7,8,12
2416905.574958	1905.161849	12.61	 0.27	13.26	134.56562	-43.16629	-29.7	0.290	am03356	10	0	1349451776	664963	384	0.000700		16,17,18,19,21,22,28,30	7,8
2416907.649455	1905.167533	 0.00	 0.00	11.62	  0.00000	  0.00000	  0.0	0.000	am03363	9	0	0	0	2048	-1.000000			11
2416911.619142	1905.178409	 0.00	 0.00	12.41	  0.00000	  0.00000	  0.0	0.000	am03367	10	0	0	0	2048	-1.000000			11
2416916.627652	1905.192131	 0.00	 0.00	11.46	  0.00000	  0.00000	  0.0	0.000	am03377	10	0	0	0	2048	-1.000000			11
2416918.595182	1905.197521	 0.00	 0.00	12.64	  0.00000	  0.00000	  0.0	0.000	am03379	9	0	0	0	2048	-1.000000			11
2416934.598242	1905.241365	 0.00	 0.00	13.15	  0.00000	  0.00000	  0.0	0.000	am03408	10	0	0	0	2048	-1.000000			11
2416934.608284	1905.241393	 0.00	 0.00	12.42	  0.00000	  0.00000	  0.0	0.000	b35659	9	0	0	0	2048	-1.000000			11
2416957.557390	1905.304267	12.69	 0.05	15.27	134.56546	-43.16537	 31.7	0.155	b35827	10	128	1349451776	453506	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
2416957.581975	1905.304334	12.80	 0.18	13.75	134.56611	-43.16499	 66.7	0.372	am03459	10	0	1349451778	365247	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
2416958.568378	1905.307037	 0.00	 0.00	11.70	  0.00000	  0.00000	  0.0	0.000	am03467	9	0	0	0	2048	-1.000000			11
2416975.527848	1905.353501	 0.00	 0.00	13.00	  0.00000	  0.00000	  0.0	0.000	am03501	10	0	0	0	2048	-1.000000			11
2416976.506333	1905.356182	12.34	 0.21	12.57	134.56951	-43.16626	 70.0	0.498	am03509	9	8192	1349388290	780680	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
2416977.506322	1905.358921	12.64	 0.23	14.01	134.56485	-43.16518	 47.2	0.200	am03518	9	0	1349453824	569873	256	0.000700		11,16,17,18,19,21,22,28,30	8
2417185.817736	1905.929638	12.90	 0.16	13.37	134.56588	-43.16483	 74.8	0.271	am04014	10	8192	1349386240	576554	384	0.000700	13	17,18,19,21,22,28,30	7,8
2417212.789706	1906.003533	 0.00	 0.00	12.61	  0.00000	  0.00000	  0.0	0.000	am04039	10	0	0	0	2048	-1.000000			11
2417236.672581	1906.068966	 0.00	 0.00	11.36	  0.00000	  0.00000	  0.0	0.000	am04045	10	0	0	0	2048	-1.000000			11
2417236.780964	1906.069263	 0.00	 0.00	12.22	  0.00000	  0.00000	  0.0	0.000	am04047	9	0	0	0	2048	-1.000000			11
2417237.663963	1906.071682	 0.00	 0.00	11.81	  0.00000	  0.00000	  0.0	0.000	am04051	9	0	0	0	2048	-1.000000			11
2417256.781067	1906.124058	 0.00	 0.00	12.44	  0.00000	  0.00000	  0.0	0.000	am04106	10	0	0	0	2048	-1.000000			11
2417259.763873	1906.132230	 0.00	 0.00	12.49	  0.00000	  0.00000	  0.0	0.000	am04118	10	0	0	0	2048	-1.000000			11
2417283.545983	1906.197386	 0.00	 0.00	12.32	  0.00000	  0.00000	  0.0	0.000	am04126	9	0	0	0	2048	-1.000000			11
2417283.741973	1906.197923	 0.00	 0.00	11.66	  0.00000	  0.00000	  0.0	0.000	am04129	10	0	0	0	2048	-1.000000			11
2417293.606978	1906.224951	 0.00	 0.00	12.80	  0.00000	  0.00000	  0.0	0.000	am04137	9	0	0	0	2048	-1.000000			11
2417299.580144	1906.241315	12.40	 0.68	12.42	134.56552	-43.16664	 69.2	0.280	am04159	10	8192	1349388288	184629	256	0.000700	13	11,17,18,19,21,22,28,30	8
2417319.598241	1906.296160	12.77	 0.20	13.26	134.56417	-43.16599	 53.6	0.412	am04162	9	8192	1349386240	515937	384	0.000700	13	17,18,19,21,22,28,30	7,8
2417331.510495	1906.328796	 0.00	 0.00	12.48	  0.00000	  0.00000	  0.0	0.000	am04193	9	0	0	0	2048	-1.000000			11
2417335.501998	1906.339732	 0.00	 0.00	12.60	  0.00000	  0.00000	  0.0	0.000	am04198	10	0	0	0	2048	-1.000000			11
2417335.588220	1906.339968	 0.00	 0.00	12.28	  0.00000	  0.00000	  0.0	0.000	am04200	10	0	0	0	2048	-1.000000			11
2417340.564525	1906.353601	 0.00	 0.00	12.06	  0.00000	  0.00000	  0.0	0.000	am04209	9	0	0	0	2048	-1.000000			11
2417342.533094	1906.358995	 0.00	 0.00	11.87	  0.00000	  0.00000	  0.0	0.000	am04219	9	0	0	0	2048	-1.000000			11
2417343.509412	1906.361670	12.92	 0.61	13.31	134.56638	-43.16493	-78.4	0.385	am04223	9	8192	1349386240	579162	384	0.000700	13	17,18,19,21,22,28,30	7,8
2417345.571995	1906.367321	 0.00	 0.00	12.60	  0.00000	  0.00000	  0.0	0.000	am04230	10	0	0	0	2048	-1.000000			11
2417346.519402	1906.369916	 0.00	 0.00	11.02	  0.00000	  0.00000	  0.0	0.000	am04237	10	0	0	0	2048	-1.000000			11
2417375.493545	1906.449297	 0.00	 0.00	12.94	  0.00000	  0.00000	  0.0	0.000	am04299	9	0	0	0	2048	-1.000000			11
2417506.876677	1906.809251	13.28	 0.35	13.46	134.56605	-43.16410	-76.3	0.369	am04662	9	8192	1349386240	550277	384	0.000700	13	17,18,19,21,22,28,30	7,8
2417523.826229	1906.855688	12.55	 0.24	13.04	134.56866	-43.16467	-87.4	0.235	am04669	10	8192	1349453827	127855	256	0.000700	13	0,1,11,16,17,18,19,21,22,28,30	8
2417523.911844	1906.855923	 0.00	 0.00	12.66	  0.00000	  0.00000	  0.0	0.000	am04670	9	0	0	0	2048	-1.000000			11
2417532.871341	1906.880469	 0.00	 0.00	12.54	  0.00000	  0.00000	  0.0	0.000	am04710	10	0	0	0	2048	-1.000000			11
2417568.694441	1906.978615	 0.00	 0.00	11.48	  0.00000	  0.00000	  0.0	0.000	am04735	10	0	0	0	2048	-1.000000			11
2417651.659306	1907.205916	 0.00	 0.00	11.68	  0.00000	  0.00000	  0.0	0.000	am04745	9	0	0	0	2048	-1.000000			11
2417698.501197	1907.334250	 0.00	 0.00	11.71	  0.00000	  0.00000	  0.0	0.000	am04790	9	0	0	0	2048	-1.000000			11
2417706.574233	1907.356368	 0.00	 0.00	11.38	  0.00000	  0.00000	  0.0	0.000	am04819	10	0	0	0	2048	-1.000000			11
2417711.530108	1907.369946	 0.00	 0.00	12.53	  0.00000	  0.00000	  0.0	0.000	am04834	9	0	0	0	2048	-1.000000			11
2417866.875619	1907.795550	 0.00	 0.00	12.13	  0.00000	  0.00000	  0.0	0.000	am05223	10	0	0	0	2048	-1.000000			11
2417893.860585	1907.869481	12.56	 0.30	12.89	134.56489	-43.16562	-48.5	0.248	am05254	10	8192	1349386240	170325	384	0.000700	13	17,18,19,21,22,28,30	7,8
2417915.779573	1907.929533	 0.00	 0.00	12.64	  0.00000	  0.00000	  0.0	0.000	am05263	10	0	0	0	2048	-1.000000			11
2417971.726740	1908.082587	 0.00	 0.00	12.43	  0.00000	  0.00000	  0.0	0.000	am05291	10	0	0	0	2048	-1.000000			11
2418030.667024	1908.243626	12.54	 0.35	13.07	134.55921	-43.16729	 64.5	0.687	b38515	10	0	23986179	115685	4736	0.000700		0,1,17,18,19,21,22,24	7,9,12
2418030.686415	1908.243679	12.81	 0.07	13.62	134.56547	-43.16535	 34.3	0.173	b38517	10	0	1349451776	468507	640	0.000700		16,17,18,19,21,22,28,30	7,9
2418033.610434	1908.251668	 0.00	 0.00	12.03	  0.00000	  0.00000	  0.0	0.000	am05351	9	0	0	0	2048	-1.000000			11
2418037.574634	1908.262499	12.31	 0.14	13.10	134.56376	-43.16265	-26.8	0.317	am05363	9	0	1349451776	793215	384	0.000700		16,17,18,19,21,22,28,30	7,8
2418041.557080	1908.273380	 0.00	 0.00	11.66	  0.00000	  0.00000	  0.0	0.000	am05379	10	0	0	0	2048	-1.000000			11
2418054.549979	1908.308880	 0.00	 0.00	12.09	  0.00000	  0.00000	  0.0	0.000	am05394	10	0	0	0	2048	-1.000000			11
2418065.535089	1908.338894	11.73	 0.09	12.95	134.56587	-43.16676	 74.5	0.564	am05425	9	0	1349453827	1127319	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2418068.550190	1908.347132	 0.00	 0.00	11.91	  0.00000	  0.00000	  0.0	0.000	am05431	9	0	0	0	2048	-1.000000			11
2418069.575507	1908.349933	 0.00	 0.00	12.04	  0.00000	  0.00000	  0.0	0.000	am05437	10	0	0	0	2048	-1.000000			11
2418070.499367	1908.352457	 0.00	 0.00	12.83	  0.00000	  0.00000	  0.0	0.000	am05445	10	0	0	0	2048	-1.000000			11
2418072.552673	1908.358067	12.89	 0.26	13.61	134.56553	-43.16568	-82.4	0.262	am05460	9	0	1349451776	433663	384	0.000700		16,17,18,19,21,22,28,30	7,8
2418264.868937	1908.883522	 0.00	 0.00	12.25	  0.00000	  0.00000	  0.0	0.000	am05904	10	0	0	0	2048	-1.000000			11
2418307.861642	1909.000991	 0.00	 0.00	11.68	  0.00000	  0.00000	  0.0	0.000	am05934	10	0	0	0	2048	-1.000000			11
2418331.781567	1909.066525	 0.00	 0.00	12.04	  0.00000	  0.00000	  0.0	0.000	am05942	9	0	0	0	2048	-1.000000			11
2418355.399058	1909.131230	 0.00	 0.00	12.44	  0.00000	  0.00000	  0.0	0.000	ak00108	10	0	0	0	2048	-1.000000			11
2418366.335435	1909.161193	 0.00	 0.00	11.61	  0.00000	  0.00000	  0.0	0.000	ak00129	9	0	0	0	2048	-1.000000			11
2418366.380450	1909.161316	 0.00	 0.00	11.84	  0.00000	  0.00000	  0.0	0.000	ak00130	10	0	0	0	2048	-1.000000			11
2418367.270058	1909.163754	12.90	 0.38	13.32	134.56218	-43.16350	-49.7	0.276	ak00135	10	8192	1349386240	479391	384	0.000700	13	17,18,19,21,22,28,30	7,8
2418367.398497	1909.164105	 0.00	 0.00	12.20	  0.00000	  0.00000	  0.0	0.000	ak00138	9	0	0	0	2048	-1.000000			11
2418369.378861	1909.169531	12.73	 0.28	13.21	134.56675	-43.16517	-86.4	0.727	ak00152	10	33562752	1349386243	286064	4481	0.000700	7,13,25	0,1,17,18,19,21,22,28,30	0,7,8,12
2418370.359140	1909.172217	 0.00	 0.00	11.96	  0.00000	  0.00000	  0.0	0.000	ak00159	9	0	0	0	2048	-1.000000			11
2418375.402970	1909.186036	 0.00	 0.00	11.52	  0.00000	  0.00000	  0.0	0.000	ak00176	8	0	0	0	2048	-1.000000			11
2418376.325444	1909.188563	 0.00	 0.00	12.03	  0.00000	  0.00000	  0.0	0.000	ak00180	10	0	0	0	2048	-1.000000			11
2418376.374927	1909.188698	12.76	 0.22	13.29	134.56389	-43.16503	-57.7	0.217	ak00181	10	0	1349451776	352701	384	0.000700		16,17,18,19,21,22,28,30	7,8
2418386.526819	1909.216512	 0.00	 0.00	12.21	  0.00000	  0.00000	  0.0	0.000	am05977	10	0	0	0	2048	-1.000000			11
2418395.359379	1909.240711	12.22	 0.28	12.37	134.57009	-43.16486	 45.4	0.553	ak00219	8	8192	1349388290	493098	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
2418395.627597	1909.241445	 0.00	 0.00	12.86	  0.00000	  0.00000	  0.0	0.000	am06008	9	0	0	0	2048	-1.000000			11
2418395.642069	1909.241485	12.92	 0.05	15.37	134.56555	-43.16515	-78.5	0.129	b39967	10	0	1349453824	427868	512	0.000700		11,16,17,18,19,21,22,28,30	9
2418396.390647	1909.243536	 0.00	 0.00	13.39	  0.00000	  0.00000	  0.0	0.000	ak00222	10	0	0	0	2048	-1.000000			11
2418396.609531	1909.244136	12.90	 0.22	13.38	134.56492	-43.16334	 31.8	0.439	am06013	10	8192	1349453827	102028	256	0.000700	13	0,1,11,16,17,18,19,21,22,28,30	8
2418401.408852	1909.257285	 0.00	 0.00	10.75	  0.00000	  0.00000	  0.0	0.000	ak00239	10	0	0	0	2048	-1.000000			11
2418405.282622	1909.267898	 0.00	 0.00	12.03	  0.00000	  0.00000	  0.0	0.000	ak00250	10	0	0	0	2048	-1.000000			11
2418405.353608	1909.268092	 0.00	 0.00	11.84	  0.00000	  0.00000	  0.0	0.000	ak00251	8	0	0	0	2048	-1.000000			11
2418405.625918	1909.268838	 0.00	 0.00	12.32	  0.00000	  0.00000	  0.0	0.000	b40026	10	0	0	0	2048	-1.000000			11
2418405.636953	1909.268868	12.56	 0.40	13.25	134.56118	-43.16396	-87.3	0.590	b40027	10	75497536	1349386243	488324	640	0.000700	6,23,26	0,1,17,18,19,21,22,28,30	7,9
2418406.398246	1909.270954	10.22	 1.47	10.22	134.56821	-43.15916	-15.1	0.463	ak00254	10	343947392	1349124099	76638	385	0.000700	7,11,12,13,23,26,28	0,1,17,19,21,22,28,30	0,7,8
2418407.448566	1909.273832	 0.00	 0.00	12.02	  0.00000	  0.00000	  0.0	0.000	ak00260	9	0	0	0	2048	-1.000000			11
2418421.515400	1909.312371	 0.00	 0.00	11.53	  0.00000	  0.00000	  0.0	0.000	am06058	9	0	0	0	2048	-1.000000			11
2418425.403574	1909.323023	 0.00	 0.00	12.42	  0.00000	  0.00000	  0.0	0.000	ak00269	9	0	0	0	2048	-1.000000			11
2418426.338514	1909.325585	 0.00	 0.00	11.74	  0.00000	  0.00000	  0.0	0.000	ak00273	10	0	0	0	2048	-1.000000			11
2418434.510723	1909.347975	 0.00	 0.00	11.97	  0.00000	  0.00000	  0.0	0.000	am06081	9	0	0	0	2048	-1.000000			11
2418435.521150	1909.350743	 0.00	 0.00	12.46	  0.00000	  0.00000	  0.0	0.000	am06090	9	0	0	0	2048	-1.000000			11
2418436.528809	1909.353504	 0.00	 0.00	12.23	  0.00000	  0.00000	  0.0	0.000	am06099	10	0	0	0	2048	-1.000000			11
2418440.264968	1909.363740	 0.00	 0.00	11.93	  0.00000	  0.00000	  0.0	0.000	ak00306	10	0	0	0	2048	-1.000000			11
2418440.505421	1909.364398	 0.00	 0.00	12.49	  0.00000	  0.00000	  0.0	0.000	am06121	10	0	0	0	2048	-1.000000			11
2418450.521747	1909.391840	 0.00	 0.00	12.41	  0.00000	  0.00000	  0.0	0.000	am06153	10	0	0	0	2048	-1.000000			11
2418453.502475	1909.400007	 0.00	 0.00	12.05	  0.00000	  0.00000	  0.0	0.000	am06167	10	0	0	0	2048	-1.000000			11
2418596.533300	1909.791872	 0.00	 0.00	12.01	  0.00000	  0.00000	  0.0	0.000	ak00535	10	0	0	0	2048	-1.000000			11
2418603.547082	1909.811088	 0.00	 0.00	11.62	  0.00000	  0.00000	  0.0	0.000	ak00559	10	0	0	0	2048	-1.000000			11
2418603.585172	1909.811192	 0.00	 0.00	12.46	  0.00000	  0.00000	  0.0	0.000	ak00560	9	0	0	0	2048	-1.000000			11
2418616.837916	1909.847501	 0.00	 0.00	12.28	  0.00000	  0.00000	  0.0	0.000	am06760	10	0	0	0	2048	-1.000000			11
2418626.494671	1909.873958	 0.00	 0.00	10.87	  0.00000	  0.00000	  0.0	0.000	ak00579	9	0	0	0	2048	-1.000000			11
2418632.481751	1909.890361	 0.00	 0.00	12.13	  0.00000	  0.00000	  0.0	0.000	ak00593	10	0	0	0	2048	-1.000000			11
2418632.526766	1909.890484	 0.00	 0.00	12.25	  0.00000	  0.00000	  0.0	0.000	ak00594	9	0	0	0	2048	-1.000000			11
2418650.846192	1909.940674	 0.00	 0.00	11.76	  0.00000	  0.00000	  0.0	0.000	am06816	10	0	0	0	2048	-1.000000			11
2418698.412347	1910.070993	 0.00	 0.00	12.68	  0.00000	  0.00000	  0.0	0.000	ak00627	9	0	0	0	2048	-1.000000			11
2418704.288620	1910.087092	 0.00	 0.00	11.24	  0.00000	  0.00000	  0.0	0.000	ak00632	8	0	0	0	2048	-1.000000			11
2418720.594116	1910.131765	 0.00	 0.00	10.60	  0.00000	  0.00000	  0.0	0.000	am06833	9	0	0	0	2048	-1.000000			11
2418721.765076	1910.134973	 0.00	 0.00	10.69	  0.00000	  0.00000	  0.0	0.000	ak00639	9	0	0	0	2048	-1.000000			11
2418749.241932	1910.210252	 0.00	 0.00	11.49	  0.00000	  0.00000	  0.0	0.000	ak00683	8	0	0	0	2048	-1.000000			11
2418749.397755	1910.210679	 0.00	 0.00	11.61	  0.00000	  0.00000	  0.0	0.000	ak00686	10	0	0	0	2048	-1.000000			11
2418750.546485	1910.213826	 0.00	 0.00	11.23	  0.00000	  0.00000	  0.0	0.000	am06850	9	0	0	0	2048	-1.000000			11
2418761.371138	1910.243483	12.78	 0.34	13.22	134.56720	-43.16666	-76.6	0.316	ak00702	10	8192	1349386241	603976	384	0.000700	13	0,17,18,19,21,22,28,30	7,8
2418764.346411	1910.251634	 0.00	 0.00	11.35	  0.00000	  0.00000	  0.0	0.000	ak00713	10	0	0	0	2048	-1.000000			11
2418765.359955	1910.254411	 0.00	 0.00	14.06	  0.00000	  0.00000	  0.0	0.000	ak00717	10	0	0	0	2048	-1.000000			11
2418768.327569	1910.262541	13.07	 0.12	14.67	134.56211	-43.16476	-34.5	0.214	ak00718	10	100663424	1349388291	183567	257	0.000700	7,25,26	0,1,11,17,18,19,21,22,28,30	0,8
2418778.517472	1910.290459	 0.00	 0.00	11.73	  0.00000	  0.00000	  0.0	0.000	am06881	10	0	0	0	2048	-1.000000			11
2418778.550724	1910.290550	12.72	 0.06	14.79	134.56528	-43.16534	 41.9	0.299	b41182	10	128	1349451776	498237	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
2418778.568029	1910.290597	 0.00	 0.00	10.53	  0.00000	  0.00000	  0.0	0.000	am06882	9	0	0	0	2048	-1.000000			11
2418788.363986	1910.317436	 0.00	 0.00	11.40	  0.00000	  0.00000	  0.0	0.000	ak00720	10	0	0	0	2048	-1.000000			11
2418792.423789	1910.328558	 8.92	 0.77	11.04	134.56621	-43.17731	 -3.5	0.343	ak00737	8	1384153216	1080688640	129850	385	0.000700	7,15,23,25,28,30	17,19,21,22,30	0,7,8
2418794.542348	1910.334363	 0.00	 0.00	11.32	  0.00000	  0.00000	  0.0	0.000	am06904	10	0	0	0	2048	-1.000000			11
2418813.271888	1910.385676	12.54	 0.56	12.62	134.56561	-43.16896	-21.5	0.080	ak00742	9	8192	1349386240	339814	384	0.000700	13	17,18,19,21,22,28,30	7,8
2418814.296458	1910.388483	 0.00	 0.00	10.91	  0.00000	  0.00000	  0.0	0.000	ak00751	8	0	0	0	2048	-1.000000			11
2418818.496209	1910.399990	 0.00	 0.00	12.01	  0.00000	  0.00000	  0.0	0.000	am06924	9	0	0	0	2048	-1.000000			11
2418821.495981	1910.408208	 0.00	 0.00	11.49	  0.00000	  0.00000	  0.0	0.000	am06948	9	0	0	0	2048	-1.000000			11
2418823.511839	1910.413731	10.25	 0.68	11.47	134.55564	-43.16028	-17.5	0.032	am06959	10	310411264	1080688640	82309	384	0.000700	15,23,25,28	17,19,21,22,30	7,8
2418824.501295	1910.416442	 0.00	 0.00	11.29	  0.00000	  0.00000	  0.0	0.000	am06965	10	0	0	0	2048	-1.000000			11
2418989.859323	1910.869478	 0.00	 0.00	11.05	  0.00000	  0.00000	  0.0	0.000	am07347	9	0	0	0	2048	-1.000000			11
2419029.778845	1910.978846	 0.00	 0.00	11.45	  0.00000	  0.00000	  0.0	0.000	am07362	9	0	0	0	2048	-1.000000			11
2419130.578559	1911.255010	 0.00	 0.00	11.65	  0.00000	  0.00000	  0.0	0.000	am07381	10	0	0	0	2048	-1.000000			11
2419153.532664	1911.317898	12.74	 0.07	14.97	134.56551	-43.16534	-44.1	0.512	a10382	8	128	1349453824	1407223	513	0.007500	7	11,16,17,18,19,21,22,28,30	0,9
2419158.553355	1911.331653	 0.00	 0.00	10.98	  0.00000	  0.00000	  0.0	0.000	am07406	10	0	0	0	2048	-1.000000			11
2419159.515306	1911.334289	 0.00	 0.00	11.32	  0.00000	  0.00000	  0.0	0.000	am07407	9	0	0	0	2048	-1.000000			11
2419171.493356	1911.367105	12.67	 0.70	12.79	134.56489	-43.16446	-61.0	0.210	am07414	10	8192	1349386240	369527	384	0.000700	13	17,18,19,21,22,28,30	7,8
2419205.496010	1911.460263	 0.00	 0.00	12.01	  0.00000	  0.00000	  0.0	0.000	am07459	10	0	0	0	2048	-1.000000			11
2419392.809204	1911.973450	 0.00	 0.00	11.67	  0.00000	  0.00000	  0.0	0.000	am07981	10	0	0	0	2048	-1.000000			11
2419398.830565	1911.989947	 0.00	 0.00	11.28	  0.00000	  0.00000	  0.0	0.000	am07999	9	0	0	0	2048	-1.000000			11
2419492.549664	1912.246037	 0.00	 0.00	11.11	  0.00000	  0.00000	  0.0	0.000	am08036	10	0	0	0	2048	-1.000000			11
2419492.596411	1912.246165	 0.00	 0.00	10.79	  0.00000	  0.00000	  0.0	0.000	am08037	9	0	0	0	2048	-1.000000			11
2419492.619611	1912.246228	 0.00	 0.00	12.87	  0.00000	  0.00000	  0.0	0.000	b42965	9	0	0	0	2048	-1.000000			11
2419492.641320	1912.246288	12.83	 0.20	13.40	134.56295	-43.16526	 85.5	0.694	b42966	10	77594752	1349386243	118060	4737	0.000700	7,21,23,26	0,1,17,18,19,21,22,28,30	0,7,9,12
2419516.548194	1912.311607	 0.00	 0.00	11.42	  0.00000	  0.00000	  0.0	0.000	am08107	9	0	0	0	2048	-1.000000			11
2419530.602078	1912.350006	 0.00	 0.00	10.90	  0.00000	  0.00000	  0.0	0.000	am08147	10	0	0	0	2048	-1.000000			11
2419543.506330	1912.385263	 0.00	 0.00	10.74	  0.00000	  0.00000	  0.0	0.000	am08208	9	0	0	0	2048	-1.000000			11
2419543.530415	1912.385329	12.74	 0.04	13.98	134.56517	-43.16551	 64.0	0.414	a10558	8	128	1349453824	2291539	513	0.007500	7	11,16,17,18,19,21,22,28,30	0,9
2419545.516105	1912.390754	 0.00	 0.00	12.44	  0.00000	  0.00000	  0.0	0.000	am08225	9	0	0	0	2048	-1.000000			11
2419546.509565	1912.393469	 0.00	 0.00	11.78	  0.00000	  0.00000	  0.0	0.000	am08233	9	0	0	0	2048	-1.000000			11
2419547.501987	1912.396180	 0.00	 0.00	12.01	  0.00000	  0.00000	  0.0	0.000	am08242	9	0	0	0	2048	-1.000000			11
2419548.504945	1912.398921	12.72	 0.08	13.86	134.56508	-43.16531	-80.7	0.211	b43125	10	128	1349453824	236168	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
2419557.566098	1912.423678	 0.00	 0.00	11.77	  0.00000	  0.00000	  0.0	0.000	am08272	9	0	0	0	2048	-1.000000			11
2419558.498615	1912.426226	 0.00	 0.00	11.23	  0.00000	  0.00000	  0.0	0.000	am08276	10	0	0	0	2048	-1.000000			11
2419558.512609	1912.426264	12.76	 0.05	14.25	134.56555	-43.16537	 50.7	0.438	a10563	8	128	1349451776	1846862	641	0.007500	7	16,17,18,19,21,22,28,30	0,7,9
2419560.525501	1912.431764	12.76	 0.04	14.44	134.56542	-43.16536	 61.0	0.343	a10566	8	128	1349451776	1990188	641	0.007500	7	16,17,18,19,21,22,28,30	0,7,9
2419563.501238	1912.439894	 0.00	 0.00	11.51	  0.00000	  0.00000	  0.0	0.000	am08313	10	0	0	0	2048	-1.000000			11
2419564.511303	1912.442654	12.80	 0.20	13.04	134.56643	-43.16491	-79.6	0.045	am08316	9	8192	1349386240	534989	384	0.000700	13	17,18,19,21,22,28,30	7,8
2419565.506858	1912.445374	 0.00	 0.00	11.68	  0.00000	  0.00000	  0.0	0.000	am08321	10	0	0	0	2048	-1.000000			11
2419699.859152	1912.812457	 0.00	 0.00	11.31	  0.00000	  0.00000	  0.0	0.000	am08744	10	0	0	0	2048	-1.000000			11
2419803.725466	1913.096508	 0.00	 0.00	11.17	  0.00000	  0.00000	  0.0	0.000	am08798	9	0	0	0	2048	-1.000000			11
2419880.569333	1913.307039	12.63	 0.92	12.87	134.56218	-43.16414	-68.4	0.241	am08822	10	33562624	1349386240	395310	384	0.000700	13,25	17,18,19,21,22,28,30	7,8
2419881.541580	1913.309703	 0.00	 0.00	11.75	  0.00000	  0.00000	  0.0	0.000	am08825	10	0	0	0	2048	-1.000000			11
2419881.590103	1913.309836	11.72	 2.12	12.01	134.56423	-43.15939	 60.3	0.524	am08826	10	8402944	1349388290	114094	256	0.000700	11,12,13,23	1,11,17,18,19,21,22,28,30	8
2419882.518420	1913.312379	 0.00	 0.00	11.58	  0.00000	  0.00000	  0.0	0.000	am08828	9	0	0	0	2048	-1.000000			11
2419882.611221	1913.312633	 0.00	 0.00	11.73	  0.00000	  0.00000	  0.0	0.000	am08830	10	0	0	0	2048	-1.000000			11
2419883.551701	1913.315210	 0.00	 0.00	11.44	  0.00000	  0.00000	  0.0	0.000	am08834	10	0	0	0	2048	-1.000000			11
2419889.568561	1913.331695	 0.00	 0.00	11.36	  0.00000	  0.00000	  0.0	0.000	am08846	9	0	0	0	2048	-1.000000			11
2419893.553207	1913.342612	12.80	 0.08	13.63	134.56578	-43.16528	 62.1	0.456	a10656	8	128	1349451776	2429773	641	0.007500	7	16,17,18,19,21,22,28,30	0,7,9
2419893.610204	1913.342768	12.98	 0.10	13.75	134.56509	-43.16372	 34.8	0.395	a10657	8	379617408	1080688643	2746956	641	0.007500	7,15,21,23,25,26,28	0,1,17,19,21,22,30	0,7,9
2419903.524104	1913.369929	12.69	 0.12	14.05	134.56569	-43.16562	 58.5	0.200	b43679	10	128	1349451776	157445	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
